"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
386,"rs13315871",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","3p14.3",3,58381287,"PXK","PXK",NULL,NULL,"rs13315871-A","rs13315871",13315871,"intron",0,0.1,4E-8,7.39794,"",.04,0.04,"[NR] unit decrease","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
387,"rs7570971",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","2q21.3",2,135837906,"RAB3GAP1","RAB3GAP1",NULL,NULL,"rs7570971-A","rs7570971",7570971,"intron",0,0.35,1E-13,13,"",.03,0.03,"[NR] unit increase","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
388,"rs2290159",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","3p25.2",3,12628920,"RAF1","RAF1",NULL,NULL,"rs2290159-C","rs2290159",2290159,"intron",0,0.23,2E-9,8.69897,"",.04,0.04,"[NR] unit decrease","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
389,"rs629301",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","1p13.3",1,109818306,"SORT1","CELSR2",NULL,NULL,"rs629301-G","rs629301",629301,"UTR-3",0,0.24,2E-170,169.699,"",.13,0.13,"[NR] unit decrease","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
390,"rs10102164",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","8q11.23",8,55421614,"SOX17","TRMT112P7 - SEC11B",100287567,157708,"rs10102164-A","rs10102164",10102164,"Intergenic",1,0.21,5E-11,10.301,"",.03,0.03,"[NR] unit increase","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
391,"rs10128711",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","11p15.1",11,18632984,"SPTY2D1","SPTY2D1",NULL,NULL,"rs10128711-T","rs10128711",10128711,"intron",0,0.3,1E-11,11,"",.03,0.03,"[NR] unit decrease","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
392,"rs11220462",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","11q24.2",11,126243952,"ST3GAL4","ST3GAL4",NULL,NULL,"rs11220462-A","rs11220462",11220462,"intron",0,0.14,6E-15,14.2218,"",.05,0.05,"[NR] unit increase","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
393,"rs6882076",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","5q33.3",5,156390297,"TIMD4","TIMD4",NULL,NULL,"rs6882076-T","rs6882076",6882076,"nearGene-5",0,0.36,5E-41,40.301,"",.05,0.05,"[NR] unit decrease","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
394,"rs138777",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","22q12.3",22,35711098,"TOM1","TOM1",NULL,NULL,"rs138777-A","rs138777",138777,"intron",0,0.36,5E-8,7.30103,"",.02,0.02,"[NR] unit increase","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
395,"rs6029526",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","20q12",20,39672618,"TOP1","TOP1",NULL,NULL,"rs6029526-A","rs6029526",6029526,"intron",0,0.47,1E-16,16,"",.04,0.04,"[NR] unit increase","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
396,"rs2954029",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","8q24.13",8,126490972,"TRIB1","TRIB1 - LINC00861",10221,100130231,"rs2954029-T","rs2954029",2954029,"Intergenic",1,0.47,2E-65,64.699,"",.06,0.06,"[NR] unit decrease","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
397,"rs581080",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","9p22.3",9,15305378,"TTC39B","TTC39B",NULL,NULL,"rs581080-G","rs581080",581080,"intron",0,0.21,1E-13,13,"",.04,0.04,"[NR] unit decrease","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
398,"rs7941030",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","11q24.1",11,122522375,"UBASH3B","GLULP3 - UBASH3B",401708,84959,"rs7941030-C","rs7941030",7941030,"Intergenic",1,0.39,2E-14,13.699,"",.03,0.03,"[NR] unit increase","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
399,"rs11563251",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","2q37.1",2,234679384,"UGT1A1","UGT1A10;UGT1A8;UGT1A7;UGT1A6;UGT1A5;UGT1A9;UGT1A4;UGT1A1;UGT1A3",NULL,NULL,"rs11563251-T","rs11563251",11563251,"intron;intron;intron;intron;intron;intron;intron;intron;intron",0,0.12,1E-9,9,"",.04,0.04,"[NR] unit increase","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
400,"rs10904908",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","10p13",10,17260290,"VIM, CUBN","VIM-AS1",NULL,NULL,"rs10904908-G","rs10904908",10904908,"intron",0,0.43,3E-11,10.5229,"",.03,0.03,"[NR] unit increase","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
401,"rs3780181",24097068,"Discovery and refinement of loci associated with lipid levels.","Cholesterol, total","94,595 Euroepan ancestry individuals","93,982 European ancestry individuals","9p24.2",9,2640759,"VLDLR","VLDLR",NULL,NULL,"rs3780181-G","rs3780181",3780181,"intron",0,0.08,7E-10,9.1549,"",.04,0.04,"[NR] unit decrease","NR (Imputed)","N",527,"2014-05-12",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12807,"rs629301",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"1p13.3",1,109818306,"CELSR2,PSRC1,SORT1","CELSR2",NULL,NULL,"rs629301-G","rs629301",629301,"UTR-3",0,0.22,6E-131,130.222,"",5.41,5.41,"[4.94-5.88] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12808,"rs4420638",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"19q13.32",19,45422946,"APOE,APOC1,APOC2","APOC1",NULL,NULL,"rs4420638-G","rs4420638",4420638,"nearGene-3",0,0.17,5E-111,110.301,"",6.83,6.83,"[6.2-7.46] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12809,"rs6511720",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"19p13.2",19,11202306,"LDLR","LDLR",NULL,NULL,"rs6511720-T","rs6511720",6511720,"intron",0,0.11,7E-97,96.1549,"",7.09,7.09,"[6.42-7.76] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12810,"rs1367117",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"2p24.1",2,21263900,"APOB","APOB",NULL,NULL,"rs1367117-A","rs1367117",1367117,"missense",0,0.3,4E-96,95.3979,"",4.16,4.16,"[3.73-4.59] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12811,"rs964184",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"11q23.3",11,116648917,"APOA1,APOC3,APOA4,APOA5","ZNF259",NULL,NULL,"rs964184-G","rs964184",964184,"nearGene-3",0,0.13,6E-57,56.2218,"",4.68,4.68,"[4.11-5.25] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12812,"rs12916",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"5q13.3",5,74656539,"HMGCR","HMGCR",NULL,NULL,"rs12916-C","rs12916",12916,"UTR-3",0,0.39,9E-47,46.0458,"",2.84,2.84,"[2.45-3.23] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12813,"rs4299376",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"2p21",2,44072576,"ABCG5,ABCG8","ABCG8",NULL,NULL,"rs4299376-G","rs4299376",4299376,"intron",0,0.3,4E-45,44.3979,"",3.01,3.01,"[2.58-3.44] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12814,"rs2131925",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"1p31.3",1,63025942,"ANGPTL3,DOCK7","DOCK7",NULL,NULL,"rs2131925-G","rs2131925",2131925,"intron",0,0.32,5E-41,40.301,"",2.60,2.60,"[2.21-2.99] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12815,"rs10401969",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"19p13.11",19,19407718,"CSPG3,CILP2,PBX4","SUGP1",NULL,NULL,"rs10401969-C","rs10401969",10401969,"intron",0,0.07,3E-38,37.5229,"",4.74,4.74,"[3.92-5.56] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12816,"rs2954029",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"8q24.13",8,126490972,"TRIB1","TRIB1 - LINC00861",10221,100130231,"rs2954029-A","rs2954029",2954029,"Intergenic",1,0.46,5E-36,35.301,"",2.30,2.30,"[1.93-2.67] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12817,"rs6882076",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"5q33.3",5,156390297,"TIMD4,HAVCR1","TIMD4",NULL,NULL,"rs6882076-T","rs6882076",6882076,"nearGene-5",0,0.35,7E-28,27.1549,"",1.98,1.98,"[1.59-2.37] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12818,"rs1883025",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"9q31.1",9,107664301,"ABCA1","ABCA1",NULL,NULL,"rs1883025-T","rs1883025",1883025,"intron",0,0.25,3E-27,26.5229,"",2.24,2.24,"[1.77-2.71] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12819,"rs1260326",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"2p23.3",2,27730940,"GCKR","GCKR",NULL,NULL,"rs1260326-T","rs1260326",1260326,"missense",0,0.41,7E-27,26.1549,"",1.91,1.91,"[1.54-2.28] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12820,"rs2000999",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"16q22.2",16,72108093,"HP,HPR,DHX38","HPR",NULL,NULL,"rs2000999-A","rs2000999",2000999,"intron",0,0.2,3E-24,23.5229,"",2.34,2.34,"[1.87-2.81] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12821,"rs2479409",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"1p32.3",1,55504650,"PCSK9","PCSK9",NULL,NULL,"rs2479409-G","rs2479409",2479409,"nearGene-5",0,0.3,4E-24,23.3979,"",1.96,1.96,"[1.49-2.43] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12822,"rs9987289",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"8p23.1",8,9183358,"PPP1R3B","LOC157273",NULL,NULL,"rs9987289-T","rs9987289",9987289,"intron",0,0.1,9E-24,23.0458,"",3.14,3.14,"[2.51-3.77] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12823,"rs174546",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"11q12.2",11,61569830,"FADS1,FADS2,FADS3","FADS1",NULL,NULL,"rs174546-C","rs174546",174546,"UTR-3",0,0.34,2E-22,21.699,"",1.78,1.78,"[1.39-2.17] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12824,"rs635634",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"9q34.2",9,136155000,"ABO","ABO - LCN1P2",28,653163,"rs635634-T","rs635634",635634,"Intergenic",1,0.21,9E-21,20.0458,"",2.30,2.30,"[1.81-2.79] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12825,"rs1532085",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"15q21.3",15,58683366,"LIPC","RPL28P4 - LIPC",441726,3990,"rs1532085-A","rs1532085",1532085,"Intergenic",1,0.39,9E-20,19.0458,"",1.54,1.54,"[1.15-1.93] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12826,"rs7241918",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"18q21.1",18,47160953,"LIPG","LIPG - ACAA2",9388,10449,"rs7241918-A","rs7241918",7241918,"Intergenic",1,0.17,2E-19,18.699,"",1.94,1.94,"[1.43-2.45] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12827,"rs3177928",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"6p21.32",6,32412435,"HLA","HLA-DRA",NULL,NULL,"rs3177928-A","rs3177928",3177928,"UTR-3",0,0.16,4E-19,18.3979,"",2.31,2.31,"[1.78-2.84] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12828,"rs6029526",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"20q12",20,39672618,"TOP1","TOP1",NULL,NULL,"rs6029526-C","rs6029526",6029526,"intron",0,0.47,3E-17,16.5229,"",1.52,1.52,"[1.15-1.89] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12829,"rs1564348",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"6q25.3",6,160578860,"LPA","SLC22A1",NULL,NULL,"rs1564348-C","rs1564348",1564348,"intron",0,0.17,1E-16,16,"",2.18,2.18,"[1.65-2.71] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12830,"rs1169288",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"12q24.31",12,121416650,"HNF1A","HNF1A",NULL,NULL,"rs1169288-C","rs1169288",1169288,"missense",0,0.33,1E-14,14,"",1.45,1.45,"[1.06-1.84] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12831,"rs514230",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"1q42.3",1,234858597,"IRF2BP2,TOMM20","LOC100506810",NULL,NULL,"rs514230-A","rs514230",514230,"nearGene-5",0,0.48,5E-14,13.301,"",1.36,1.36,"[0.97-1.75] mg/dL decrease","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
12832,"rs3764261",20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.","Cholesterol, total","Up to 100,184 European descent individuals",NULL,"16q13",16,56993324,"CETP","HERPUD1 - CETP",9709,1071,"rs3764261-A","rs3764261",3764261,"Intergenic",1,0.32,7E-14,13.1549,"",1.67,1.67,"[1.22-2.12] mg/dL increase","Affymetrix, Illumina & Perlegen [~2.6 million] (imputed)","N",527,"2012-01-25",1,1,142,"Cholesterol, total",1,272.11,NULL,NULL,NULL
