SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
exm1597043	pheno_244.5	2.61E-03	0.002624	1.61E-03	"[[23374, 126], [34, 4]]"	4	Congenital hypothyroidism	23.71	3.56E-08	22.77	4.61E-08	21.82	5.67E-05	21.82	1.13E-05	1.41E-08	18.86
exm1600199	pheno_571.6	1.13E-03	0.001129	1.01E-02	"[[23197, 50], [231, 7]]"	7	Primary biliary cirrhosis	13.81	1.72E-10	13.41	2.52E-10	14.06	1.73E-06	14.06	4.69E-07	1.32E-10	113.5
exm1600573	pheno_642.1	2.60E-03	0.002601	6.86E-03	"[[15064, 81], [98, 6]]"	6	Preeclampsia and eclampsia	14.17	2.92E-09	0	0.00E+00	11.39	2.81E-05	11.39	8.12E-06	2.90E-08	48.29
exm1600573	pheno_575.1	2.60E-03	0.002601	8.59E-03	"[[27104, 137], [229, 8]]"	8	Cholangitis	7.18	1.12E-07	7.05	1.32E-07	6.91	3.93E-05	6.91	1.46E-05	1.94E-07	78.04
exm1602765	pheno_755.1	1.04E-03	0.001043	2.11E-03	"[[29298, 58], [59, 3]]"	3	Congenital deformities of feet	39.26	1.25E-08	43.08	1.04E-08	25.68	2.94E-04	25.68	5.34E-05	1.64E-07	9.51
exm1603361	pheno_642.1	2.37E-03	0.002369	6.86E-03	"[[15044, 74], [98, 6]]"	6	Preeclampsia and eclampsia	13.81	4.80E-09	0	0.00E+00	12.45	1.76E-05	12.45	4.87E-06	9.89E-09	52.81
exm1606116	pheno_697	2.14E-03	0.002143	1.11E-02	"[[25054, 106], [273, 9]]"	9	Sarcoidosis	7.31	1.93E-08	7.63	8.57E-09	7.79	5.61E-06	7.79	2.00E-06	6.52E-09	167.35
exm1606116	pheno_642.1	2.14E-03	0.002143	6.86E-03	"[[15085, 68], [99, 5]]"	5	Preeclampsia and eclampsia	13.51	8.17E-08	0	0.00E+00	11.2	1.39E-04	11.2	4.00E-05	4.54E-07	25.02
exm1606682	pheno_571.6	1.30E-03	0.001298	1.01E-02	"[[23187, 56], [231, 7]]"	7	Primary biliary cirrhosis	13.2	2.62E-10	12.34	6.99E-10	12.55	3.44E-06	12.55	9.78E-07	6.12E-10	101.6
exm1606839	pheno_364.1	6.31E-03	0.006307	4.10E-03	"[[26152, 328, 2], [101, 7, 1]]"	9	Corneal opacity	6.65	3.36E-08	6.67	2.74E-08	6.83	1.32E-05	6.83	4.89E-06	2.98E-08	138.81
exm1607043	pheno_270.33	3.95E-03	0.003952	1.48E-03	"[[27434, 215], [36, 5]]"	5	Amyloidosis	17.97	2.32E-09	17.6	2.94E-09	17.72	1.80E-05	17.72	4.02E-06	3.55E-09	34.8
exm1610249	pheno_619.3	1.10E-03	0.001095	3.17E-03	"[[14395, 37], [43, 3]]"	3	Noninflammatory disorders of cervix	27.24	1.14E-07	0	0.00E+00	27.14	2.73E-04	27.14	4.91E-05	1.69E-07	9.3
exm161179	pheno_736.2	1.10E-03	0.001104	2.23E-03	"[[26056, 55], [55, 3]]"	3	Acquired deformities of finger	27.92	5.77E-08	26.49	7.50E-08	25.84	2.92E-04	25.84	5.30E-05	1.66E-07	9.47
exm161406	pheno_222	1.72E-03	0.001715	1.78E-03	"[[11748, 44], [18, 3]]"	3	Benign neoplasm of male genital organs	61.27	5.62E-10	0	0.00E+00	44.5	7.47E-05	44.5	1.05E-05	5.44E-09	9.75
exm1614230	pheno_519.2	1.31E-03	0.001312	2.13E-03	"[[27076, 66], [55, 3]]"	3	Respiratory complications	25	1.35E-07	25.44	1.13E-07	22.38	4.36E-04	22.38	8.45E-05	5.18E-07	9.13
exm1615904	pheno_571.5	2.22E-01	0.2214	4.08E-02	"[[14272, 7952, 1073], [503, 387, 102]]"	591	Other chronic nonalcoholic liver disease	1.54	2.07E-17	1.53	2.56E-17	1.53	-7.28E-12	1.53	7.60E-17	1.14E-17	2.56335E+12
exm1615904	pheno_571	2.22E-01	0.2214	4.98E-02	"[[14272, 7952, 1073], [634, 467, 119]]"	705	Chronic liver disease and cirrhosis	1.47	7.34E-17	1.47	8.43E-17	1.47	-1.14E-10	1.47	2.04E-16	3.85E-17	1.90123E+12
exm1615904	pheno_571.51	2.22E-01	0.2214	2.99E-02	"[[14272, 7952, 1073], [360, 275, 82]]"	439	Cirrhosis of liver without mention of alcohol	1.6	1.16E-15	1.59	1.59E-15	1.59	-8.17E-11	1.59	4.47E-15	7.25E-16	57929886029
exm1615904	pheno_317.11	2.22E-01	0.2214	5.92E-03	"[[15414, 8708, 1239], [59, 68, 24]]"	116	Alcoholic liver damage	2.2	3.81E-11	2.19	4.40E-11	2.2	1.35E-10	2.2	7.77E-11	1.57E-11	2279241.71
exm1615904	pheno_571.8	2.22E-01	0.2214	2.34E-02	"[[14272, 7952, 1073], [294, 202, 61]]"	324	Liver abscess and sequelae of chronic liver disease	1.48	4.70E-09	1.48	4.59E-09	1.48	1.16E-08	1.48	5.19E-09	2.21E-09	1132482.18
exm1615990	pheno_571	1.59E-01	0.1594	4.98E-02	"[[16620, 6098, 584], [787, 374, 58]]"	490	Chronic liver disease and cirrhosis	1.36	3.59E-09	1.36	3.99E-09	1.36	8.36E-09	1.36	4.06E-09	1.70E-09	2486574.99
exm1615990	pheno_571.5	1.59E-01	0.1594	4.08E-02	"[[16620, 6098, 584], [641, 301, 50]]"	401	Other chronic nonalcoholic liver disease	1.37	4.13E-08	1.37	4.58E-08	1.37	8.56E-08	1.37	4.27E-08	1.98E-08	317631.75
exm1615990	pheno_571.51	1.59E-01	0.1594	2.99E-02	"[[16620, 6098, 584], [460, 214, 43]]"	300	Cirrhosis of liver without mention of alcohol	1.43	6.25E-08	1.43	7.57E-08	1.43	1.61E-07	1.43	7.28E-08	3.12E-08	163111.8
exm1617981	pheno_259.8	1.46E-03	0.001463	8.93E-04	"[[25655, 73], [20, 3]]"	3	Polyglandular activity in multiple endocrine adenomatosis	52.31	3.95E-10	52.06	3.87E-10	52.72	4.19E-05	52.72	5.31E-06	6.08E-10	10.36
exm1620211	pheno_371.3	5.35E-03	0.005349	1.90E-02	"[[25421, 256, 1], [480, 16, 1]]"	18	Inflammation of eyelids	3.79	9.81E-08	3.7	1.16E-07	3.65	6.97E-06	3.65	3.64E-06	1.20E-07	555.47
exm1620221	pheno_371.3	6.31E-03	0.00631	1.90E-02	"[[25369, 299, 2], [477, 18, 1]]"	20	Inflammation of eyelids	3.51	1.10E-07	3.46	1.02E-07	3.47	4.69E-06	3.47	2.51E-06	8.31E-08	788.06
exm1620246	pheno_371.3	5.45E-03	0.005451	1.90E-02	"[[25325, 260, 1], [480, 16, 1]]"	18	Inflammation of eyelids	3.78	1.03E-07	3.66	1.42E-07	3.58	8.90E-06	3.58	4.69E-06	1.79E-07	496.44
exm1623332	pheno_446.8	1.46E-03	0.001463	1.62E-03	"[[23976, 69], [36, 3]]"	3	Thrombotic microangiopathy	28.96	4.66E-08	28.94	4.41E-08	28.96	2.17E-04	28.96	3.69E-05	7.44E-08	9.64
exm1629013	pheno_362.26	1.83E-03	0.001644	7.72E-03	"[[26413, 36, 30], [200, 3, 3]]"	9	Macular puckering of retina	11.71	4.11E-08	3.92	3.15E-07	12.3	1.40E-07	12.3	3.99E-08	1.42E-12	414.32
exm1629865	pheno_530.7	1.16E-03	0.001184	1.09E-03	"[[19179, 29, 10], [19, 0, 2]]"	4	Gastroesophageal laceration-hemorrhage syndrome	63.19	8.25E-08	11.75	2.73E-09	82.46	3.45E-07	-1	-1.00E+00	1.25E-15	26.17
exm1632050	pheno_512.3	1.85E-03	0.001844	9.66E-04	"[[21607, 49, 13], [18, 2, 1]]"	4	Abnormal chest sounds	61.05	3.45E-10	15.31	5.15E-10	60.72	1.08E-06	60.72	1.32E-07	5.27E-14	25.7
exm163486	pheno_041.8	3.59E-03	0.003589	2.48E-03	"[[24738, 173, 1], [57, 5, 0]]"	5	H. pylori	12.02	6.48E-08	11.76	7.82E-08	11.92	9.15E-05	11.92	2.50E-05	1.27E-07	28.68
exm164021	pheno_226	1.43E-03	0.00143	3.26E-03	"[[28375, 76, 0], [90, 2, 1]]"	4	Benign neoplasm of thyroid glands	15.89	5.97E-08	14.53	1.62E-07	16.43	1.42E-04	16.43	3.30E-05	1.13E-07	17.68
exm164241	pheno_669	1.11E-02	0.0111	1.70E-03	"[[15450, 364, 0], [21, 6, 0]]"	6	Complications of labor and delivery NEC	12.2	1.01E-07	0	0.00E+00	10.74	3.92E-05	10.74	1.13E-05	6.55E-08	44.56
exm164711	pheno_317.1	2.98E-03	0.002977	1.34E-02	"[[25213, 143, 2], [333, 11, 0]]"	11	Alcoholism	5.44	7.00E-08	5.43	6.60E-08	5.59	1.04E-05	5.59	4.36E-06	4.85E-08	209.99
exm1650315	pheno_731	1.50E-03	0.001512	1.38E-03	"[[25256, 40, 17], [32, 1, 2]]"	5	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	42.33	2.59E-09	9.06	1.21E-09	52.55	9.03E-08	52.55	1.21E-08	2.72E-16	59.79
exm1650376	pheno_293	2.81E-03	0.002674	1.05E-03	"[[27381, 64, 39], [26, 1, 2]]"	5	Symptoms involving head and neck	29.63	4.70E-08	8.28	9.16E-09	36.42	5.19E-07	36.42	8.19E-08	7.87E-14	53.99
exm1659107	pheno_426.8	3.52E-03	0.003398	2.44E-03	"[[18306, 64, 35], [41, 2, 2]]"	6	Other cardiac conduction disorders	16.93	1.28E-07	6.52	2.45E-08	19.55	1.28E-06	19.55	2.80E-07	8.99E-12	85.19
exm1661748	pheno_008.6	3.43E-03	0.003573	4.29E-03	"[[28139, 113, 40], [116, 5, 1]]"	7	Viral Enteritis	10.09	8.75E-08	4.3	2.44E-06	8.63	2.79E-05	8.63	9.14E-06	4.35E-08	70.43
exm1662953	pheno_164	1.22E-02	0.01201	2.07E-03	"[[27439, 347, 163], [49, 3, 6]]"	15	Cancer of intrathoracic organs	10	2.18E-10	4.6	2.66E-12	12.19	-7.05E-11	12.19	4.65E-12	4.39E-19	17532.74
exm1664079	pheno_698	2.66E-03	0.00274	9.96E-03	"[[28619, 76, 32], [281, 7, 1]]"	9	Pruritus and related conditions	7.43	7.90E-08	3.53	4.15E-06	6.48	2.06E-05	6.48	7.95E-06	7.85E-08	118.86
exm1666088	pheno_259.8	1.09E-03	0.001162	8.93E-04	"[[25679, 32, 12], [21, 2, 0]]"	2	Polyglandular activity in multiple endocrine adenomatosis	57.94	1.06E-07	10.29	3.53E-05	41.71	1.25E-03	41.71	1.69E-04	9.60E-07	4.55
exm166966	pheno_571.6	1.16E-03	0.001164	1.01E-02	"[[23189, 48, 1], [232, 6, 0]]"	6	Primary biliary cirrhosis	10.18	5.10E-08	10.08	5.76E-08	11.85	2.22E-05	11.85	6.45E-06	1.66E-08	50.81
exm1692	pheno_642.1	1.57E-03	0.001566	6.86E-03	"[[15135, 48], [100, 5]]"	5	Preeclampsia and eclampsia	19.55	2.08E-09	0	0.00E+00	15.77	3.07E-05	15.77	7.59E-06	1.33E-08	32.29
exm1692	pheno_697	1.57E-03	0.001566	1.11E-02	"[[25136, 76], [276, 7]]"	7	Sarcoidosis	8.32	1.28E-07	8.23	1.38E-07	8.39	3.90E-05	8.39	1.33E-05	1.21E-07	60.56
exm1701145	pheno_642.1	1.84E-03	0.001841	6.86E-03	"[[15086, 53], [100, 5]]"	5	Preeclampsia and eclampsia	16.25	1.43E-08	0	0.00E+00	14.23	4.83E-05	14.23	1.25E-05	3.91E-08	30.17
exm171833	pheno_523.3	1.25E-03	0.001245	3.37E-03	"[[27442, 65], [89, 4]]"	4	Periodontitis (acute or chronic)	18.05	5.14E-08	19	2.20E-08	18.97	8.83E-05	18.97	1.92E-05	3.66E-08	18.46
exm1724040	pheno_575.1	2.56E-03	0.002555	8.59E-03	"[[27065, 133], [229, 8]]"	8	Cholangitis	7.35	8.03E-08	7.23	9.27E-08	7.11	3.25E-05	7.11	1.19E-05	1.32E-07	82.5
exm1727793	pheno_697	2.27E-03	0.002269	1.11E-02	"[[24948, 112], [273, 9]]"	9	Sarcoidosis	6.79	6.01E-08	7.17	2.26E-08	7.34	8.77E-06	7.34	3.21E-06	1.62E-08	147.93
exm1727793	pheno_571.6	2.27E-03	0.002269	1.01E-02	"[[23038, 106], [230, 8]]"	8	Primary biliary cirrhosis	7.3	1.09E-07	7.07	1.62E-07	7.56	2.23E-05	7.56	7.99E-06	6.47E-08	90.53
exm1732761	pheno_353.2	1.16E-03	0.00116	3.15E-03	"[[25903, 59], [78, 4]]"	4	Nerve root lesions	23	3.55E-09	23.03	3.22E-09	22.51	4.72E-05	22.51	9.46E-06	6.77E-09	19.79
exm1742693	pheno_642.1	2.14E-03	0.002134	6.86E-03	"[[14990, 81], [97, 7]]"	7	Preeclampsia and eclampsia	15.83	4.18E-11	0	0.00E+00	13.35	2.33E-06	13.35	6.32E-07	2.46E-10	109.25
exm1747085	pheno_642.1	1.89E-03	0.001889	6.86E-03	"[[15098, 60], [100, 5]]"	5	Preeclampsia and eclampsia	15.16	2.70E-08	0	0.00E+00	12.58	8.33E-05	12.58	2.28E-05	1.40E-07	27.54
exm175279	pheno_278.3	2.15E-03	0.002153	2.61E-03	"[[24762, 105], [61, 4]]"	4	Localized adiposity	16.84	9.34E-08	16.92	8.61E-08	15.46	1.91E-04	15.46	4.53E-05	2.87E-07	16.49
exm175427	pheno_856	1.09E-03	0.001093	1.87E-03	"[[25013, 51], [44, 3]]"	3	Vascular complications of surgery and medical procedures	36.33	6.21E-09	35.9	6.47E-09	33.44	1.43E-04	33.44	2.28E-05	2.03E-08	9.99
exm175948	pheno_555.21	1.41E-03	0.001413	7.29E-03	"[[21191, 57], [151, 5]]"	5	Ulcerative colitis (chronic)	13.08	6.79E-08	12.94	7.85E-08	12.31	8.93E-05	12.31	2.47E-05	1.56E-07	27.48
exm178148	pheno_642.1	2.43E-03	0.00243	6.86E-03	"[[15057, 81], [98, 7]]"	7	Preeclampsia and eclampsia	15.45	5.73E-11	0	0.00E+00	13.28	2.42E-06	13.28	6.57E-07	2.66E-10	108.63
exm178374	pheno_282	3.15E-03	0.00315	5.64E-03	"[[16854, 101], [83, 6]]"	6	Hereditary hemolytic anemias	10.86	1.00E-07	10.65	1.26E-07	12.06	2.03E-05	12.06	5.64E-06	1.30E-08	51.93
exm179900	pheno_289.5	1.13E-03	0.001127	4.44E-03	"[[21711, 44], [93, 4]]"	4	Diseases of spleen	21.12	1.36E-08	21.77	8.36E-09	21.22	6.11E-05	21.22	1.28E-05	1.56E-08	18.93
exm1809850	pheno_571.6	1.52E-03	0.00152	1.01E-02	"[[23133, 73], [231, 7]]"	7	Primary biliary cirrhosis	9.13	4.36E-08	8.84	6.09E-08	9.6	1.72E-05	9.6	5.51E-06	2.09E-08	73.88
exm182973	pheno_078	1.83E-03	0.001834	1.97E-02	"[[24357, 87], [481, 11]]"	11	Viral warts & HPV	6.56	6.36E-09	6.69	5.36E-09	6.4	3.77E-06	6.4	1.52E-06	9.37E-09	271.03
exm183636	pheno_514.2	2.02E-03	0.002019	4.77E-03	"[[21621, 83], [99, 5]]"	5	Solitary pulmonary nodule	13.09	5.68E-08	12.93	6.16E-08	13.16	6.41E-05	13.16	1.69E-05	6.53E-08	29.59
exm1848123	pheno_575.1	2.47E-03	0.002464	8.59E-03	"[[27136, 129], [229, 8]]"	8	Cholangitis	7.54	5.69E-08	7.48	5.80E-08	7.35	2.60E-05	7.35	9.38E-06	8.33E-08	88.02
exm185324	pheno_751.11	2.00E-03	0.002001	2.18E-03	"[[15083, 59], [30, 3]]"	3	Congenital anomalies of female genital organs	35.85	1.10E-07	0	0.00E+00	25.56	3.25E-04	25.56	5.91E-05	2.81E-07	9.14
exm1864917	pheno_571.6	2.08E-03	0.002077	1.01E-02	"[[23107, 100], [230, 8]]"	8	Primary biliary cirrhosis	7.87	3.87E-08	7.59	6.14E-08	8.04	1.47E-05	8.04	5.14E-06	2.76E-08	101.22
exm1864917	pheno_642.1	2.08E-03	0.002077	6.86E-03	"[[15084, 67], [100, 5]]"	5	Preeclampsia and eclampsia	13.62	7.73E-08	0	0.00E+00	11.26	1.36E-04	11.26	3.91E-05	4.34E-07	25.12
exm186544	pheno_500	1.40E-03	0.001396	3.25E-03	"[[20169, 61], [62, 4]]"	4	Lung disease due to external agents	21.62	1.07E-08	21.74	9.06E-09	21.33	5.95E-05	21.33	1.22E-05	1.41E-08	19.05
exm187608	pheno_187.1	1.08E-03	0.001075	2.45E-03	"[[10470, 18], [23, 2]]"	2	Malignant neoplasm of unspecified male genital organ	70.08	1.18E-07	0	0.00E+00	50.58	1.01E-03	50.58	1.29E-04	7.55E-07	4.42
exm188511	pheno_642.1	3.19E-03	0.003191	6.86E-03	"[[15049, 96], [98, 6]]"	6	Preeclampsia and eclampsia	12.53	1.24E-08	0	0.00E+00	9.6	6.90E-05	9.6	2.16E-05	2.14E-07	39.84
exm1918818	pheno_756.2	1.08E-03	0.001076	1.88E-03	"[[28625, 59], [51, 3]]"	3	Pectus excavatum and other congenital anomalies of ribs/sternum	31.5	1.27E-07	32.1	6.92E-08	28.54	2.19E-04	28.54	3.78E-05	6.97E-08	9.73
exm191908	pheno_705.1	2.54E-03	0.002541	1.50E-03	"[[26512, 127], [34, 5]]"	5	Dyshidrosis	33.48	1.07E-12	32.25	1.31E-12	30.7	1.38E-06	30.7	2.38E-07	3.40E-12	46.04
exm191908	pheno_705	2.54E-03	0.002541	3.25E-03	"[[26512, 127], [81, 5]]"	5	Disorders of sweat glands	13.5	3.30E-08	12.78	5.85E-08	12.89	6.89E-05	12.89	1.82E-05	7.40E-08	29.46
exm193385	pheno_524.3	5.67E-03	0.005668	2.86E-03	"[[27200, 305, 2], [72, 7, 0]]"	7	Anomalies of tooth position/malocclusion	8.41	7.42E-08	8.61	5.78E-08	8.21	3.85E-05	8.21	1.28E-05	9.14E-08	64.28
exm194521	pheno_958.1	1.14E-03	0.001144	1.52E-03	"[[28862, 62], [41, 3]]"	3	Postoperative shock	33.01	1.20E-08	32.69	1.26E-08	34.06	1.34E-04	34.06	2.11E-05	1.60E-08	10.07
exm194756	pheno_958.1	1.36E-03	0.001362	1.52E-03	"[[28847, 76], [41, 3]]"	3	Postoperative shock	26.96	6.82E-08	26.85	6.94E-08	27.77	2.39E-04	27.77	4.14E-05	9.19E-08	9.64
exm194759	pheno_292.6	2.05E-03	0.002052	2.86E-03	"[[23977, 86], [65, 4]]"	4	Hallucinations	18.35	3.89E-08	17.77	5.03E-08	17.16	1.30E-04	17.16	2.94E-05	1.06E-07	17.44
exm194759	pheno_969	2.05E-03	0.002052	2.26E-03	"[[24573, 103], [52, 4]]"	4	Poisoning by psychotropic agents	16.76	1.08E-07	16.74	1.15E-07	18.35	1.02E-04	18.35	2.23E-05	5.80E-08	17.95
exm195338	pheno_471	1.04E-03	0.001043	5.08E-03	"[[20898, 44, 0], [104, 2, 1]]"	4	Nasal polyps	15.34	1.40E-07	15.2	1.54E-07	18.11	1.06E-04	18.11	2.39E-05	6.21E-08	17.94
exm195480	pheno_571.6	1.89E-03	0.001889	1.01E-02	"[[23151, 85], [230, 8]]"	8	Primary biliary cirrhosis	9.14	4.55E-09	8.93	6.19E-09	9.47	4.82E-06	9.47	1.56E-06	2.61E-09	133.16
exm195480	pheno_575.1	1.89E-03	0.001889	8.59E-03	"[[27186, 96], [230, 7]]"	7	Cholangitis	8.93	4.14E-08	8.88	4.01E-08	8.62	3.16E-05	8.62	1.05E-05	7.07E-08	65.11
exm1971857	pheno_571.6	2.16E-03	0.00216	1.01E-02	"[[23122, 104], [230, 8]]"	8	Primary biliary cirrhosis	7.54	6.93E-08	7.26	1.12E-07	7.73	1.91E-05	7.73	6.78E-06	4.72E-08	94.45
exm1989611	pheno_731	2.12E-03	0.002121	1.38E-03	"[[21667, 83], [28, 3]]"	3	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	36.05	1.15E-08	33.32	1.85E-08	27.97	2.47E-04	27.97	4.26E-05	1.21E-07	9.43
exm199436	pheno_259.8	2.63E-03	0.002625	8.93E-04	"[[25580, 136, 1], [20, 3, 0]]"	3	Polyglandular activity in multiple endocrine adenomatosis	23.03	1.38E-07	22.8	1.43E-07	25.93	2.80E-04	25.93	4.98E-05	1.33E-07	9.62
exm199718	pheno_259.8	1.09E-03	0.001093	8.93E-04	"[[25669, 58], [20, 3]]"	3	Polyglandular activity in multiple endocrine adenomatosis	66.32	4.71E-11	64.1	5.62E-11	66.39	2.17E-05	66.39	2.46E-06	6.89E-11	10.61
exm200008	pheno_724.1	1.99E-03	0.001985	8.22E-04	"[[24210, 96], [17, 3]]"	3	Disorders of sacrum	44.95	2.55E-09	43.11	3.29E-09	44.5	7.09E-05	44.5	9.72E-06	3.88E-09	9.96
exm200008	pheno_724	1.99E-03	0.001985	4.59E-03	"[[24210, 96], [107, 5]]"	5	Other and unspecified disorders of back	12.05	1.37E-07	11.64	1.82E-07	11.78	1.04E-04	11.78	2.88E-05	2.00E-07	27.22
exm202620	pheno_642.1	2.46E-03	0.002459	6.86E-03	"[[15104, 76], [98, 6]]"	6	Preeclampsia and eclampsia	14.25	2.79E-09	0	0.00E+00	12.17	1.98E-05	12.17	5.54E-06	1.30E-08	51.68
exm202620	pheno_575.1	2.46E-03	0.002459	8.59E-03	"[[27196, 129], [229, 8]]"	8	Cholangitis	7.58	5.23E-08	7.52	5.32E-08	7.36	2.56E-05	7.36	9.23E-06	8.07E-08	88.42
exm202620	pheno_571.6	2.46E-03	0.002459	1.01E-02	"[[23154, 112], [230, 8]]"	8	Primary biliary cirrhosis	7.19	1.28E-07	6.91	2.13E-07	7.19	3.12E-05	7.19	1.14E-05	1.27E-07	82.45
exm202942	pheno_642.1	2.95E-03	0.002952	6.86E-03	"[[15066, 90], [97, 8]]"	8	Preeclampsia and eclampsia	17.89	3.21E-13	0	0.00E+00	13.81	3.62E-07	13.81	9.72E-08	8.88E-12	218.7
exm202942	pheno_642	2.95E-03	0.002952	1.21E-02	"[[15066, 90], [177, 8]]"	8	"Hypertension complicating pregnancy, childbirth, and the puerperium"	9.37	6.79E-09	0	0.00E+00	7.57	2.40E-05	7.57	8.64E-06	8.49E-08	86.11
exm203326	pheno_362.23	1.04E-03	0.001043	8.28E-03	"[[26423, 51], [216, 5]]"	5	Cystoid macular degeneration of retina	13.8	1.03E-07	14.37	3.47E-08	11.99	1.01E-04	11.99	2.84E-05	2.09E-07	26.81
exm206573	pheno_245.1	1.88E-03	0.001884	1.15E-03	"[[23418, 80, 3], [24, 3, 0]]"	3	"Thyroiditis, acute and subacute"	17.4	1.33E-07	16.84	1.68E-07	32.09	1.51E-04	32.09	2.44E-05	1.96E-08	10.16
exm207737	pheno_642.1	2.04E-03	0.002044	6.86E-03	"[[15079, 60], [99, 5]]"	5	Preeclampsia and eclampsia	14.99	3.05E-08	0	0.00E+00	12.69	8.01E-05	12.69	2.18E-05	1.28E-07	27.74
exm207982	pheno_381.9	1.21E-03	0.001211	4.24E-03	"[[26007, 59], [106, 5]]"	5	Otorrhea	20.01	4.05E-10	19.19	8.84E-10	20.79	7.82E-06	20.79	1.67E-06	2.92E-10	40.45
exm213626	pheno_726.2	4.31E-03	0.004307	1.27E-03	"[[20464, 163, 1], [24, 4, 0]]"	4	Synoviopathy	16.8	9.94E-08	17.03	6.51E-08	19.16	8.41E-05	19.16	1.78E-05	3.10E-08	18.67
exm213961	pheno_386.1	4.85E-03	0.004846	4.30E-03	"[[24989, 246], [101, 8]]"	8	Meniere's disease	8.55	1.49E-08	8.38	1.53E-08	8.05	1.45E-05	8.05	4.93E-06	2.61E-08	102.13
exm2152130	pheno_642.1	1.77E-03	0.001773	6.86E-03	"[[15088, 55], [99, 5]]"	5	Preeclampsia and eclampsia	16.32	1.31E-08	0	0.00E+00	13.85	5.44E-05	13.85	1.42E-05	5.16E-08	29.63
exm215711	pheno_697	3.07E-03	0.003068	1.11E-02	"[[25037, 147], [270, 12]]"	12	Sarcoidosis	7.05	2.28E-10	7.4	6.87E-11	7.57	2.26E-07	7.57	8.24E-08	4.37E-11	823.48
exm215711	pheno_642.1	3.07E-03	0.003068	6.86E-03	"[[15068, 99], [98, 7]]"	7	Preeclampsia and eclampsia	12.87	6.83E-10	0	0.00E+00	10.87	8.28E-06	10.87	2.46E-06	4.35E-09	85.95
exm215711	pheno_575.1	3.07E-03	0.003068	8.59E-03	"[[27139, 160], [226, 10]]"	10	Cholangitis	7.77	8.83E-10	7.73	8.41E-10	7.51	2.27E-06	7.51	8.17E-07	1.58E-09	277.96
exm215711	pheno_571.51	3.07E-03	0.003068	2.99E-02	"[[23116, 135], [697, 17]]"	17	Cirrhosis of liver without mention of alcohol	4.49	9.48E-09	4.35	1.73E-08	4.18	3.08E-06	4.18	1.54E-06	3.38E-08	659.13
exm215711	pheno_571.5	3.07E-03	0.003068	4.08E-02	"[[23116, 135], [969, 20]]"	20	Other chronic nonalcoholic liver disease	3.72	6.19E-08	3.65	8.97E-08	3.53	5.37E-06	3.53	2.94E-06	1.42E-07	649.46
exm215711	pheno_571	3.07E-03	0.003068	4.98E-02	"[[23116, 135], [1192, 23]]"	23	Chronic liver disease and cirrhosis	3.44	6.37E-08	3.37	9.60E-08	3.3	3.58E-06	3.3	2.04E-06	1.14E-07	940.76
exm215711	pheno_642	3.07E-03	0.003068	1.21E-02	"[[15068, 99], [178, 8]]"	8	"Hypertension complicating pregnancy, childbirth, and the puerperium"	7.79	8.29E-08	0	0.00E+00	6.84	4.68E-05	6.84	1.76E-05	3.20E-07	71.24
exm215711	pheno_575	3.07E-03	0.003068	2.40E-02	"[[27139, 160], [654, 16]]"	16	Other biliary tract disease	4.14	9.22E-08	4.2	6.37E-08	4.15	5.70E-06	4.15	2.82E-06	7.08E-08	477.4
exm215815	pheno_389.2	3.25E-03	0.003246	1.65E-02	"[[25732, 157, 1], [422, 13, 0]]"	13	Conductive hearing loss	4.74	1.32E-07	4.74	1.66E-07	4.92	6.56E-06	4.92	2.95E-06	3.98E-08	331.12
exm215877	pheno_695.8	3.03E-03	0.003027	3.79E-03	"[[25094, 152], [90, 6]]"	6	Other specified erythematous conditions	10.79	3.60E-08	11.2	1.91E-08	11.01	3.12E-05	11.01	9.00E-06	3.12E-08	48.77
exm2169606	pheno_642.1	1.74E-03	0.001739	6.86E-03	"[[15099, 54], [100, 5]]"	5	Preeclampsia and eclampsia	16.66	1.07E-08	0	0.00E+00	13.98	5.23E-05	13.98	1.36E-05	4.71E-08	29.8
exm217187	pheno_642.1	2.85E-03	0.002848	6.86E-03	"[[15084, 89], [98, 7]]"	7	Preeclampsia and eclampsia	14.29	1.62E-10	0	0.00E+00	12.11	4.27E-06	12.11	1.21E-06	9.80E-10	98.02
exm219077	pheno_573.3	2.54E-03	0.002539	4.32E-03	"[[23189, 113], [96, 5]]"	5	Hepatomegaly	13.36	7.01E-08	12.75	1.33E-07	10.69	1.61E-04	10.69	4.68E-05	5.70E-07	24.81
exm219371	pheno_333.8	2.14E-03	0.002136	1.41E-03	"[[22588, 98], [28, 4]]"	4	Other degenerative diseases of the basal ganglia	29.89	6.98E-10	29.04	8.85E-10	32.93	1.25E-05	32.93	2.05E-06	2.25E-10	21.35
exm2216265	pheno_964	2.39E-03	0.002389	2.10E-03	"[[24610, 58], [49, 3]]"	3	Poisoning by agents primarily affecting blood constituents	5.32	5.29E-08	0	0.00E+00	25.98	2.90E-04	25.98	5.23E-05	1.66E-07	9.46
