"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
16836,"rs11887534",17632509,"A genome-wide association scan identifies the hepatic cholesterol transporter ABCG8 as a susceptibility factor for human gallstone disease.","Gallstones","280 cases,360 controls","2,000 cases,1,202 controls","2p21",2,44066247,"ABCG8","ABCG5;ABCG8",NULL,NULL,"rs11887534-C","rs11887534",11887534,"nearGene-5;missense",0,0.10,1E-14,14,"",2.20,2.20,"[1.80-2.60]","Affymetrix[382,492]","N",905,"2008-11-25",0,1,1052,"Gallstones",1,574,NULL,NULL,NULL
11941,"rs9262632",21051598,"The major genetic determinants of HIV-1 control affect HLA class I peptide presentation.","HIV-1 control","516 European cases, 1,196 European controls, 341 African American cases, 892 African American controls, 117 Hispanic controls, 560 Hispanic controls","NR","6p21.33",6,31024808,"Intergenic","HCG22",NULL,NULL,"rs9262632-G","rs9262632",9262632,"intron",0,0.10,1E-8,8,"(African American)",3.10,3.10,"[NR]","Illumina [1,384,048] (imputed)","N",1066,"2011-01-13",0,1,1358,"HIV-1 control",1,"071",NULL,NULL,NULL
14942,"rs4809324",19578366,"Variants in the CDKN2B and RTEL1 regions are associated with high-grade glioma susceptibility.","Glioma (high-grade)","692 high-grade cases, 3,992 controls","176 high-grade cases, 174 controls","20q13.33",20,62318220,"RTEL1","RTEL1;RTEL1-TNFRSF6B",NULL,NULL,"rs4809324-C","rs4809324",4809324,"intron;intron",0,0.10,2E-9,8.69897,"",1.60,1.60,"[1.37-1.87]","Illumina [326,506]","N",920,"2009-07-12",0,1,1393,"Glioma (high-grade)",1,191.11,NULL,NULL,NULL
9518,"rs3762318",22019778,"Identification of two new loci at IL23R and RAB32 that influence susceptibility to leprosy.","Leprosy","706 Chinese ancestry cases, 5,581 Chinese ancestry controls","3,301 Chinese ancestry cases, 5,299 Chinese ancestry controls","1p31.3",1,67597119,"IL23R","SLC35D1 - IL23R",23169,149233,"rs3762318-A","rs3762318",3762318,"Intergenic",1,0.10,3E-11,10.5229,"",1.45,1.45,"[1.30-1.61]","NR [1,701,673] (imputed)","N",1316,"2011-11-24",0,1,1503,"Leprosy",1,"031.1",NULL,NULL,NULL
1523,"rs13117307",23817570,"A genome-wide association study identifies two new cervical cancer susceptibility loci at 4q12 and 17q12.","Cervical cancer","Up to 1,364 Han Chinese cases, up to 3,028 Han Chinese controls","4,167 Han Chinese cases, 7,196 Han Chinese controls","4q12",4,56751740,"EXOC1","EXOC1",NULL,NULL,"rs13117307-T","rs13117307",13117307,"intron",0,0.10,3E-10,9.52288,"(Matched)",1.28,1.28,"[1.19-1.38]","Affymetrix [563,339]","N",520,"2013-12-12",0,1,1846,"Cervical cancer",1,180.1,NULL,NULL,NULL
10647,"rs17718586",21658281,"GWAS for discovery and replication of genetic loci associated with sudden cardiac arrest in patients with coronary artery disease.","Sudden cardiac arrest","89 European ancestry cases, 520 European ancestry controls","NR","17q24.3",17,68644189,"Intergenic","CALM2P1 - SOX9",100128390,6662,"rs17718586-?","rs17718586",17718586,"Intergenic",1,0.10,2E-8,7.69897,"(Recessive)",1.53,1.53,"[1.32-1.78]","Affymetrix [319,222]","N",2532,"2011-07-20",0,1,2079,"Sudden cardiac arrest",1,427.42,NULL,NULL,NULL
9668,"rs2231142",21983786,"Identification of low-frequency variants associated with gout and serum uric acid levels.","Gout","968 Icelandic ancestry cases, 40,000 Icelandic ancestry controls","NR","4q22.1",4,89052323,"ABCG2","ABCG2",NULL,NULL,"rs2231142-T","rs2231142",2231142,"missense",0,0.101,3E-12,11.5229,"",1.67,1.67,"[1.43-1.92]","Illumina [15,957,390] (Imputed)","N",934,"2014-02-13",0,1,1326,"Gout",1,274.1,NULL,NULL,NULL
2213,"rs8141797",23624525,"Genome-wide association analyses in Han Chinese identify two new susceptibility loci for amyotrophic lateral sclerosis.","Amyotrophic lateral sclerosis","506 Han Chinese ancestry cases, 1,859 Han Chinese ancestry controls","706 Han Chinese ancestry cases, 1,777 Han Chinese ancestry controls","22q11.23",22,24582041,"CABIN1, SUSD2, GGT5","SUSD2",NULL,NULL,"rs8141797-G","rs8141797",8141797,"missense",0,0.1026,2E-9,8.69897,"",1.52,1.52,"[NR]","Illumina [473,683] ","N",166,"2013-09-12",0,1,282,"Amyotrophic lateral sclerosis",1,334.21,NULL,NULL,NULL
8657,"rs9258260",22412388,"A genome-wide scan of Ashkenazi Jewish Crohn's disease suggests novel susceptibility loci.","Crohn's disease","737 Ashkenazi Jewish cases, 2,257  Ashkenazi Jewish controls","971 Ashkenazi Jewish cases, 2,124 Ashkenazi Jewish controls","6p22.1",6,29723161,"HLA-F, MOG, HLA-G, GABBR1, HLA-H, UBD, HLA-A","IFITM4P - 3.8-1.5",340198,353010,"rs9258260-T","rs9258260",9258260,"Intergenic",1,0.104,2E-10,9.69897,"",1.45,1.45,"[1.21-1.68]","Affyemtrix & Illumina [1,060,934] (imputed)","N",665,"2012-04-03",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
6837,"rs3125734",23028356,"Functional variants in NFKBIE and RTKN2 involved in activation of the NF-&#x003ba;B pathway are associated with rheumatoid arthritis in Japanese.","Rheumatoid arthritis","2,303 Japanese ancestry cases, 3,380 Japanese ancestry controls","5,604 Japanese ancestry cases, 31,982 Japanese ancestry controls","10q21.2",10,63958112,"RTKN2","RTKN2",NULL,NULL,"rs3125734-T","rs3125734",3125734,"missense",0,0.108,5E-9,8.30103,"",1.20,1.20,"[1.13-1.27]","Illumina [NR]","N",2384,"2012-11-28",0,1,416,"Rheumatoid arthritis",1,714.1,NULL,NULL,NULL
16843,"rs2200733",17603472,"Variants conferring risk of atrial fibrillation on chromosome 4q25.","Atrial fibrillation/atrial flutter","550 cases,4,476 controls","3,363 cases,17,616 controls","4q25",4,111710169,"PITX2,ENPEP","PITX2 - MIR297",5308,100126354,"rs2200733-T","rs2200733",2200733,"Intergenic",1,0.11,3E-41,40.5229,"",1.72,1.72,"[1.59-1.86]","Illumina[316,515]","N",229,"2008-11-25",0,1,33,"Atrial fibrillation/atrial flutter",1,427.2,NULL,NULL,NULL
11229,"rs10488631",21408207,"Differential genetic associations for systemic lupus erythematosus based on anti-dsDNA autoantibody production.","Systemic lupus erythematosus","811 anti-dsDNA positive European ancestry cases, 906 anti-dsDNA negative European ancestry cases, 4,813 European ancestry controls","NR","7q32.1",7,128594183,"IRF5","TNPO3",NULL,NULL,"rs10488631-C","rs10488631",10488631,"nearGene-3",0,0.11,7E-18,17.1549,"(anti-dsDNA +)",1.92,1.92,"[1.66-2.22]","Illumina [421,318] (imputed)","N",2540,"2011-04-07",0,1,38,"Systemic lupus erythematosus",1,695.42,NULL,NULL,NULL
11240,"rs12531711",21408207,"Differential genetic associations for systemic lupus erythematosus based on anti-dsDNA autoantibody production.","Systemic lupus erythematosus","811 anti-dsDNA positive European ancestry cases, 906 anti-dsDNA negative European ancestry cases, 4,813 European ancestry controls","NR","7q32.1",7,128617466,"IRF5","TNPO3",NULL,NULL,"rs12531711-G","rs12531711",12531711,"intron",0,0.11,6E-9,8.22185,"(anti-dsDNA -)",1.58,1.58,"[1.36-1.83]","Illumina [421,318] (imputed)","N",2541,"2011-04-07",0,1,38,"Systemic lupus erythematosus",1,695.42,NULL,NULL,NULL
1661,"rs4379368",23793025,"Genome-wide meta-analysis identifies new susceptibility loci for migraine.","Migraine without aura","7,107 European ancestry cases, 69,427 European ancestry controls","NR","7p14.1",7,40466200,"c7orf10","C7orf10",NULL,NULL,"rs4379368-T","rs4379368",4379368,"intron",0,0.11,6E-8,7.22185,"",1.19,1.19,"[1.12-1.27]","Affmetrix & Illumina [~2.3 million] (Imputed)","N",1587,"2014-01-08",0,0,39,"Migraine without aura",1,340,NULL,NULL,NULL
2766,"rs6001930",23535729,"Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","22q13.1",22,40876234,"MKL1","MKL1",NULL,NULL,"rs6001930-C","rs6001930",6001930,"intron",0,0.11,9E-19,18.0458,"",1.12,1.12,"[1.09-1.16]","Illumina & Affymetrix [~2.6 million] (Imputed)","N",437,"2013-09-12",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
14680,"rs1447295",19767754,"Genome-wide association and replication studies identify four variants associated with prostate cancer susceptibility.","Prostate cancer","Up to 1,968 Icelandic cases, 35,382 Icelandic controls","Up to 11,806 European descent cases, 12,387 European descent controls","8q24.21",8,128485038,"Intergenic","LOC727677",NULL,NULL,"rs1447295-A","rs1447295",1447295,"intron",0,0.11,2E-19,18.699,"",1.58,1.58,"[1.43-1.74]","Illumina [310,520]","N",2025,"2009-10-05",0,1,177,"Prostate cancer",1,185,NULL,NULL,NULL
16447,"rs2660753",18264097,"Multiple newly identified loci associated with prostate cancer susceptibility.","Prostate cancer","1,854 cases, 1,894 controls","3,268 cases, 3,366 controls","3p12.1",3,87110674,"Intergenic","PPATP1 - MIR4795",100289640,100616161,"rs2660753-T","rs2660753",2660753,"Intergenic",1,0.11,3E-8,7.52288,"",1.18,1.18,"[1.06-1.31]","Illumina [541,129]","N",2025,"2008-11-25",0,1,177,"Prostate cancer",1,185,NULL,NULL,NULL
16989,"rs1447295",17401363,"Genome-wide association study of prostate cancer identifies a second risk locus at 8q24.","Prostate cancer","1,172 cases,1,157 controls","3,124 cases,3,142 controls","8q24.21",8,128485038,"Intergenic","LOC727677",NULL,NULL,"rs1447295-A","rs1447295",1447295,"intron",0,0.11,2E-14,13.699,"",1.43,1.43,"[1.29-1.59]","Illumina[538,548]","N",2025,"2008-11-25",0,1,177,"Prostate cancer",1,185,NULL,NULL,NULL
1547,"rs4379368",23793025,"Genome-wide meta-analysis identifies new susceptibility loci for migraine.","Migraine","23,285 European ancestry cases, 95,425 European ancestry controls","NR","7p14.1",7,40466200,"c7orf10","C7orf10",NULL,NULL,"rs4379368-T","rs4379368",4379368,"intron",0,0.11,1E-9,9,"",1.11,1.11,"[1.08-1.15]","Affmetrix & Illumina [~2.3 million] (Imputed)","N",1583,"2014-01-08",0,1,178,"Migraine",1,340,NULL,NULL,NULL
2812,"rs9271366",23511034,"Genome-wide association study of ulcerative colitis in Koreans suggests extensive overlapping of genetic susceptibility with Caucasians.","Ulcerative colitis","388 Korean ancestry cases, 739 Korean ancestry controls","417 Korean ancestry cases, 732 Korean ancestry controls","6p21.32",6,32586854,"HLA-DRB1, HLA-DQA1","HLA-DRB1 - HLA-DQA1",3123,3117,"rs9271366-G","rs9271366",9271366,"Intergenic",1,0.11,1E-18,18,"",2.10,2.10,"[1.78-2.48]","Illumina [581,060] ","N",2656,"2013-07-27",0,1,181,"Ulcerative colitis",1,555.2,NULL,NULL,NULL
16405,"rs10923931",18372903,"Meta-analysis of genome-wide association data and large-scale replication identifies additional susceptibility loci for type 2 diabetes.","Type 2 diabetes","4,549 cases,5,579 controls","24,194 cases,55,598 controls","1p12",1,120517959,"NOTCH2, ADAM30","NOTCH2",NULL,NULL,"rs10923931-T","rs10923931",10923931,"intron",0,0.11,4E-8,7.39794,"",1.13,1.13,"[1.08-1.17]","Affymetrix and Illumina[2,202,892](imputed)","N",2634,"2008-11-25",0,1,356,"Type 2 diabetes",1,250.2,NULL,NULL,NULL
11124,"rs12531711",21399635,"Genome-wide association study identifies 12 new susceptibility loci for primary biliary cirrhosis.","Primary biliary cirrhosis","2,774 European ancestry cases, 9,814 European ancestry controls","620 European ancestry cases, 2,514 European ancestry controls","7q32.1",7,128617466,"IRF5","TNPO3",NULL,NULL,"rs12531711-G","rs12531711",12531711,"intron",0,0.11,9E-17,16.0458,"",1.58,1.58,"[1.41-1.76]","Illumina [507,467]","N",2013,"2011-04-12",0,1,415,"Primary biliary cirrhosis",1,571.6,NULL,NULL,NULL
13076,"rs10488631",20639880,"Genome-wide meta-analyses identify three loci associated with primary biliary cirrhosis.","Primary biliary cirrhosis","453 European ancestry cases, 945 European ancestry controls,","481 European ancestry cases, 3,706 European ancestry controls","7q32.1",7,128594183,"IRF5,TNPO3","TNPO3",NULL,NULL,"rs10488631-C","rs10488631",10488631,"nearGene-3",0,0.11,3E-10,9.52288,"",1.63,1.63,"[NR]","Illumina [276,459]","N",2013,"2010-09-02",0,1,415,"Primary biliary cirrhosis",1,571.6,NULL,NULL,NULL
13351,"rs10488631",20453842,"Genome-wide association study meta-analysis identifies seven new rheumatoid arthritis risk loci.","Rheumatoid arthritis","5,539 European ancestry cases, 20,169 European ancestry controls","6,768 European ancestry cases, 8,806 European ancestry controls","7q32.1",7,128594183,"IRF5","TNPO3",NULL,NULL,"rs10488631-C","rs10488631",10488631,"nearGene-3",0,0.11,4E-11,10.3979,"",1.19,1.19,"[NR]","Affymetrix & Illumina [~2,716,259] (imputed)","N",2384,"2010-06-13",0,1,416,"Rheumatoid arthritis",1,714.1,NULL,NULL,NULL
6890,"rs638893",22951725,"Association analyses identify three susceptibility Loci for vitiligo in the Chinese Han population.","Vitiligo","1,117 Han Chinese cases, 1,701 Han Chinese controls","5,740 Han Chinese cases, 10,324 Han Chinese controls","11q23.3",11,118698537,"CXCR5, DDX6, PHLDB1, TREH, AK021715,","DDX6 - SETP16",1656,649925,"rs638893-C","rs638893",638893,"Intergenic",1,0.11,2E-9,8.69897,"",1.22,1.22,"[1.14-1.30]","Illumina [493,909]","N",2708,"2012-11-04",0,1,480,"Vitiligo",1,694.1,NULL,NULL,NULL
9662,"rs258322",21983787,"Genome-wide association study identifies three new melanoma susceptibility loci.","Melanoma","2,804 European ancestry cases, 7,618 European ancestry controls","5,551 European ancestry cases, 7,449 European ancestry controls","16q24.3",16,89755903,"MC1R","CDK10",NULL,NULL,"rs258322-A","rs258322",258322,"intron",0,0.11,3E-27,26.5229,"",1.70,1.70,"[1.54-1.87]","Illumina [594,997]","N",1450,"2011-12-10",0,1,1281,"Melanoma",1,172.11,NULL,NULL,NULL
13065,"rs3099844",20662065,"Identification of candidate loci at 6p21 and 21q22 in a genome-wide association study of cardiac manifestations of neonatal lupus.","Neonatal lupus","116 European ancestry cases, 3,351 European ancestry controls","NA","6p21.33",6,31448976,"TNF,NFKBIL1,LTA,LTB,AIF1","HCG26 - MICB",352961,4277,"rs3099844-?","rs3099844",3099844,"Intergenic",1,0.11,5E-10,9.30103,"",3.34,3.34,"[2.29-4.89]","Illumina [346,110]","N",1663,"2010-09-07",0,1,1377,"Neonatal lupus",1,695.41,NULL,NULL,NULL
1961,"rs1531070",23708190,"A genome-wide association study identifies two risk loci for congenital heart malformations in Han Chinese populations.","Congenital heart malformation","945 Han Chinese ancestry cases, 1,246 Han Chinese ancestry controls","2,160 Han Chinese ancestry cases, 3,866 Han Chinese ancestry controls","4q31.1",4,140795327,"MAML3","MAML3",NULL,NULL,"rs1531070-A","rs1531070",1531070,"intron",0,0.11,5E-12,11.301,"",1.40,1.40,"[1.27-1.54]","Illumina [708,275]","N",634,"2013-11-15",0,1,1438,"Congenital heart malformation",1,747.1,NULL,NULL,NULL
16029,"rs2200733",18991354,"Risk variants for atrial fibrillation on chromosome 4q25 associate with ischemic stroke.","Stroke (ischemic)","1,661 cases,10,815 controls","4,576 cases,19,343 controls","4q25",4,111710169,"NR","PITX2 - MIR297",5308,100126354,"rs2200733-T","rs2200733",2200733,"Intergenic",1,0.11,2E-10,9.69897,"",1.26,1.26,"[1.17-1.35]","Illumina[310,881]","N",2510,"2008-12-09",0,1,1755,"Stroke (ischemic)",1,433.11,NULL,NULL,NULL
7359,"rs2476601",23055271,"Risk for myasthenia gravis maps to a (151) Pro&#x02192;Ala change in TNIP1 and to human leukocyte antigen-B*08.","Myasthenia gravis","400 European ancestry cases, 5,505 European ancestry controls","249 European ancestry cases, 3,415 European ancestry controls","1p13.2",1,114377568,"PTPN22","PTPN22",NULL,NULL,"rs2476601-A","rs2476601",2476601,NULL,0,0.11,8E-10,9.09691,"",1.71,1.71,"[1.44-2.02]","Illumina [274,256]","N",1635,"2012-11-22",0,1,1840,"Myasthenia gravis",1,358.1,NULL,NULL,NULL
13073,"rs10484561",20639881,"Genome-wide association study of follicular lymphoma identifies a risk locus at 6p21.32.","Follicular lymphoma","681 European ancestry cases, 750 European ancestry controls","up to 3,164 European ancestry cases, 6,208 European ancestry controls","6p21.32",6,32665420,"HLA-DQB1","HLA-DQB1 - MTCO3P1",3119,404026,"rs10484561-G","rs10484561",10484561,"Intergenic",1,0.11,1E-29,29,"(FL)",1.95,1.95,"[1.72-2.22]","Illumina [312,768]","N",891,"2010-09-07",0,1,1871,"Follicular lymphoma",1,202.21,NULL,NULL,NULL
11610,"rs6720394",21151127,"Genome-wide association analysis in primary sclerosing cholangitis identifies two non-HLA susceptibility loci.","Primary sclerosing cholangitis","715 European ancestry cases, 2,962 European ancestry controls","1,025 European ancestry cases, 2,174 European ancestry controls","2q13",2,111989372,"BCL2L11","LOC100505634",NULL,NULL,"rs6720394-?","rs6720394",6720394,"intron",0,0.11,4E-8,7.39794,"",1.29,1.29,"[1.10-1.51]","Affymetrix [2,466,182] (imputed)","N",2016,"2011-01-15",0,1,1946,"Primary sclerosing cholangitis",1,575.1,NULL,NULL,NULL
10628,"rs1559040",21658281,"GWAS for discovery and replication of genetic loci associated with sudden cardiac arrest in patients with coronary artery disease.","Sudden cardiac arrest","89 European ancestry cases, 520 European ancestry controls","NR","2p16.2",2,54347750,"ACYP2","ACYP2",NULL,NULL,"rs1559040-?","rs1559040",1559040,"intron",0,0.11,4E-8,7.39794,"(Recessive)",1.54,1.54,"[1.32-1.79]","Affymetrix [319,222]","N",2532,"2011-07-20",0,1,2079,"Sudden cardiac arrest",1,427.42,NULL,NULL,NULL
10637,"rs10765792",21658281,"GWAS for discovery and replication of genetic loci associated with sudden cardiac arrest in patients with coronary artery disease.","Sudden cardiac arrest","89 European ancestry cases, 520 European ancestry controls","NR","11q21",11,95866700,"Intergenic","MAML2",NULL,NULL,"rs10765792-?","rs10765792",10765792,"intron",0,0.11,8E-13,12.0969,"(Recessive)",1.54,1.54,"[1.37-1.72]","Affymetrix [319,222]","N",2532,"2011-07-20",0,1,2079,"Sudden cardiac arrest",1,427.42,NULL,NULL,NULL
10643,"rs11624056",21658281,"GWAS for discovery and replication of genetic loci associated with sudden cardiac arrest in patients with coronary artery disease.","Sudden cardiac arrest","89 European ancestry cases, 520 European ancestry controls","NR","14q31.3",14,87506248,"Intergenic","FLRT2 - FAM35CP",23768,100128781,"rs11624056-?","rs11624056",11624056,"Intergenic",1,0.11,3E-8,7.52288,"(Recessive)",1.43,1.43,"[1.26-1.62]","Affymetrix [319,222]","N",2532,"2011-07-20",0,1,2079,"Sudden cardiac arrest",1,427.42,NULL,NULL,NULL
11838,"rs8005161",21102463,"Genome-wide meta-analysis increases to 71 the number of confirmed Crohn's disease susceptibility loci.","Crohn's disease","6,333 European ancestry cases, 15,056 European ancestry controls","15,694 European ancestry cases, 14,026 European ancestry controls, 414 European ancestry parent-offspring trios","14q31.3",14,88472595,"GALC,GPR65","GPR65",NULL,NULL,"rs8005161-T","rs8005161",8005161,"intron",0,0.119,4E-18,17.3979,"",1.23,1.23,"[1.16-1.31]","Affymetrix & Illumina [953,241] (imputed)","N",665,"2012-10-19",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
11227,"rs2187668",21408207,"Differential genetic associations for systemic lupus erythematosus based on anti-dsDNA autoantibody production.","Systemic lupus erythematosus","811 anti-dsDNA positive European ancestry cases, 906 anti-dsDNA negative European ancestry cases, 4,813 European ancestry controls","NR","6p21.32",6,32605884,"HLA-DR3","HLA-DQA1",NULL,NULL,"rs2187668-A","rs2187668",2187668,"intron",0,0.12,6E-28,27.2218,"(anti-dsDNA +)",2.23,2.23,"[1.94-2.57]","Illumina [421,318] (imputed)","N",2540,"2011-04-07",0,1,38,"Systemic lupus erythematosus",1,695.42,NULL,NULL,NULL
